Zip,City,State,Latitude,Longitude,Timezone,Daylight savings time flag,geopoint
20105,Aldie,VA,38.964054,-77.60878,-5,1,"38.964054, -77.60878"
20882,Gaithersburg,MD,39.229652,-77.1594,-5,1,"39.229652, -77.1594"
21030,Cockeysville,MD,39.477506,-76.64114,-5,1,"39.477506, -76.64114"
95568,Somes Bar,CA,41.455226,-123.47671,-8,1,"41.455226, -123.47671"
96782,Pearl City,HI,21.408333,-157.9669,-10,0,"21.408333, -157.9669"
97001,Antelope,OR,44.904051,-120.67244,-8,1,"44.904051, -120.67244"
92358,Lytle Creek,CA,34.229288,-117.52082,-8,1,"34.229288, -117.52082"
92531,Lake Elsinore,CA,33.752886,-116.055617,-8,1,"33.752886, -116.055617"
97523,Cave Junction,OR,42.139958,-123.60245,-8,1,"42.139958, -123.60245"
98565,Napavine,WA,46.580105,-122.90699,-8,1,"46.580105, -122.90699"
88029,Columbus,NM,31.823645,-107.73529,-7,1,"31.823645, -107.73529"
02889,Warwick,RI,41.706814,-71.3911,-5,1,"41.706814, -71.3911"
03106,Hooksett,NH,43.058785,-71.44412,-5,1,"43.058785, -71.44412"
00769,Coamo,PR,18.092813,-66.3611,-4,0,"18.092813, -66.3611"
60552,Somonauk,IL,41.645998,-88.69,-6,1,"41.645998, -88.69"
61519,Bryant,IL,40.466397,-90.09632,-6,1,"40.466397, -90.09632"
64068,Liberty,MO,39.246179,-94.41763,-6,1,"39.246179, -94.41763"
79110,Amarillo,TX,35.157403,-101.86114,-6,1,"35.157403, -101.86114"
80010,Aurora,CO,39.739387,-104.8621,-7,1,"39.739387, -104.8621"
70039,Boutte,LA,29.900075,-90.38655,-6,1,"29.900075, -90.38655"
70438,Franklinton,LA,30.844465,-90.12066,-6,1,"30.844465, -90.12066"
72846,Lamar,AR,35.470638,-93.36042,-6,1,"35.470638, -93.36042"
85719,Tucson,AZ,32.240625,-110.94791,-7,0,"32.240625, -110.94791"
59752,Three Forks,MT,45.899881,-111.53143,-7,1,"45.899881, -111.53143"
67834,Bucklin,KS,37.523175,-99.63435,-6,1,"37.523175, -99.63435"
68860,Oconto,NE,41.146805,-99.77117,-6,1,"41.146805, -99.77117"
64722,Amoret,MO,38.266148,-94.55686,-6,1,"38.266148, -94.55686"
73446,Madill,OK,34.092658,-96.74851,-6,1,"34.092658, -96.74851"
74105,Tulsa,OK,36.099044,-95.96615,-6,1,"36.099044, -95.96615"
75447,Ivanhoe,TX,33.774197,-96.12045,-6,1,"33.774197, -96.12045"
77665,Winnie,TX,29.820542,-94.39965,-6,1,"29.820542, -94.39965"
78009,Castroville,TX,29.356455,-98.88062,-6,1,"29.356455, -98.88062"
78039,La Coste,TX,29.312661,-98.81591,-6,1,"29.312661, -98.81591"
54610,Alma,WI,44.362741,-91.85287,-6,1,"44.362741, -91.85287"
56044,Henderson,MN,44.555899,-93.95354,-6,1,"44.555899, -93.95354"
38459,Frankewing,TN,35.188143,-86.81014,-6,1,"35.188143, -86.81014"
45739,Hockingport,OH,39.197888,-81.744573,-5,1,"39.197888, -81.744573"
47834,Brazil,IN,39.52503,-87.12738,-5,0,"39.52503, -87.12738"
60901,Kankakee,IL,41.114132,-87.86784,-6,1,"41.114132, -87.86784"
61262,Lynn Center,IL,41.28595,-90.36117,-6,1,"41.28595, -90.36117"
57584,Witten,SD,43.528885,-100.09039,-6,1,"43.528885, -100.09039"
50214,Otley,IA,41.456325,-93.0738,-6,1,"41.456325, -93.0738"
42724,Cecilia,KY,37.668721,-86.02527,-5,1,"37.668721, -86.02527"
48759,Sebewaing,MI,43.737971,-83.43007,-5,1,"43.737971, -83.43007"
44110,Cleveland,OH,41.562781,-81.57273,-5,1,"41.562781, -81.57273"
49920,Crystal Falls,MI,46.12624,-88.35677,-6,1,"46.12624, -88.35677"
50057,Columbia,IA,41.185045,-93.1683,-6,1,"41.185045, -93.1683"
34120,Naples,FL,26.275676,-81.59586,-5,1,"26.275676, -81.59586"
39160,Sallis,MS,33.002813,-89.75296,-6,1,"33.002813, -89.75296"
15606,Greensburg,PA,40.360223,-79.439801,-5,1,"40.360223, -79.439801"
30568,Rabun Gap,GA,34.952452,-83.4073,-5,1,"34.952452, -83.4073"
32615,Alachua,FL,29.801949,-82.48872,-5,1,"29.801949, -82.48872"
25123,Leon,WV,38.743247,-81.90281,-5,1,"38.743247, -81.90281"
08854,Piscataway,NJ,40.555355,-74.46094,-5,1,"40.555355, -74.46094"
10178,New York,NY,40.751378,-73.978507,-5,1,"40.751378, -73.978507"
29316,Spartanburg,SC,35.033903,-81.97413,-5,1,"35.033903, -81.97413"
12061,East Greenbush,NY,42.593047,-73.67343,-5,1,"42.593047, -73.67343"
18944,Perkasie,PA,40.379029,-75.25926,-5,1,"40.379029, -75.25926"
27980,Tyner,NC,36.256548,-76.62627,-5,1,"36.256548, -76.62627"
48821,Dimondale,MI,42.645985,-84.64772,-5,1,"42.645985, -84.64772"
37167,Smyrna,TN,35.968513,-86.52231,-6,1,"35.968513, -86.52231"
37357,Morrison,TN,35.596484,-85.92275,-6,1,"35.596484, -85.92275"
24168,Stanleytown,VA,36.734651,-79.94572,-5,1,"36.734651, -79.94572"
24801,Welch,WV,37.424498,-81.57835,-5,1,"37.424498, -81.57835"
26145,Pennsboro,WV,39.288336,-80.968967,-5,1,"39.288336, -80.968967"
41149,Isonville,KY,38.061324,-83.05005,-5,1,"38.061324, -83.05005"
42142,Glasgow,KY,36.946326,-85.957797,-6,1,"36.946326, -85.957797"
01888,Woburn,MA,42.446396,-71.459405,-5,1,"42.446396, -71.459405"
02459,Newton Center,MA,42.321197,-71.193,-5,1,"42.321197, -71.193"
46018,Anderson,IN,40.161733,-85.719659,-5,0,"40.161733, -85.719659"
46172,Roachdale,IN,39.842523,-86.83174,-5,0,"39.842523, -86.83174"
46304,Chesterton,IN,41.616263,-87.05883,-6,1,"41.616263, -87.05883"
32219,Jacksonville,FL,30.411564,-81.76653,-5,1,"30.411564, -81.76653"
33570,Ruskin,FL,27.703801,-82.44385,-5,1,"27.703801, -82.44385"
33729,Saint Petersburg,FL,27.881909,-82.664359,-5,1,"27.881909, -82.664359"
04444,Hampden,ME,44.735745,-68.92518,-5,1,"44.735745, -68.92518"
04949,Liberty,ME,44.371109,-69.32744,-5,1,"44.371109, -69.32744"
15615,Ardara,PA,40.358962,-79.73879,-5,1,"40.358962, -79.73879"
16110,Adamsville,PA,41.508647,-80.37501,-5,1,"41.508647, -80.37501"
23694,Lackey,VA,37.223152,-76.55901,-5,1,"37.223152, -76.55901"
24142,Radford,VA,37.138427,-80.55031,-5,1,"37.138427, -80.55031"
26075,Windsor Heights,WV,40.190886,-80.66613,-5,1,"40.190886, -80.66613"
08247,Stone Harbor,NJ,39.051289,-74.76204,-5,1,"39.051289, -74.76204"
20507,Washington,DC,38.893311,-77.014647,-5,1,"38.893311, -77.014647"
20740,College Park,MD,38.99756,-76.92577,-5,1,"38.99756, -76.92577"
19094,Woodlyn,PA,39.874612,-75.34542,-5,1,"39.874612, -75.34542"
29658,Long Creek,SC,34.774914,-83.27236,-5,1,"34.774914, -83.27236"
30070,Porterdale,GA,33.576043,-83.89821,-5,1,"33.576043, -83.89821"
28210,Charlotte,NC,35.13451,-80.85632,-5,1,"35.13451, -80.85632"
28304,Fayetteville,NC,35.02844,-78.97037,-5,1,"35.02844, -78.97037"
62941,Grand Chain,IL,37.239385,-88.95184,-6,1,"37.239385, -88.95184"
64834,Carl Junction,MO,37.174256,-94.55543,-6,1,"37.174256, -94.55543"
74755,Rufe,OK,34.127277,-95.11846,-6,1,"34.127277, -95.11846"
77076,Houston,TX,29.858525,-95.38178,-6,1,"29.858525, -95.38178"
67074,Leon,KS,37.686034,-96.7069,-6,1,"37.686034, -96.7069"
68360,Garland,NE,40.95178,-96.96787,-6,1,"40.95178, -96.96787"
84771,Saint George,UT,37.309231,-113.476182,-7,1,"37.309231, -113.476182"
86030,Hotevilla,AZ,36.115339,-110.61562,-7,0,"36.115339, -110.61562"
87029,Lindrith,NM,36.343007,-107.09858,-7,1,"36.343007, -107.09858"
88550,El Paso,TX,31.694842,-106.299987,-7,1,"31.694842, -106.299987"
89070,Indian Springs,NV,35.927901,-114.972061,-8,1,"35.927901, -114.972061"
90023,Los Angeles,CA,34.023039,-118.20231,-8,1,"34.023039, -118.20231"
78749,Austin,TX,30.216108,-97.85828,-6,1,"30.216108, -97.85828"
92706,Santa Ana,CA,33.765916,-117.88139,-8,1,"33.765916, -117.88139"
97490,Walton,OR,44.004968,-123.63206,-8,1,"44.004968, -123.63206"
97371,Rickreall,OR,44.964115,-123.20681,-8,1,"44.964115, -123.20681"
93613,Clovis,CA,37.036529,-119.511704,-8,1,"37.036529, -119.511704"
93652,Raisin,CA,36.600348,-119.90272,-8,1,"36.600348, -119.90272"
58344,Lakota,ND,48.021136,-98.33502,-6,1,"48.021136, -98.33502"
58377,Starkweather,ND,48.478826,-98.87311,-6,1,"48.478826, -98.87311"
61628,Peoria,IL,40.744179,-89.718401,-6,1,"40.744179, -89.718401"
61733,Deer Creek,IL,40.615875,-89.32778,-6,1,"40.615875, -89.32778"
61771,Secor,IL,40.738973,-89.13579,-6,1,"40.738973, -89.13579"
68825,Callaway,NE,41.288656,-99.95439,-6,1,"41.288656, -99.95439"
70494,Ponchatoula,LA,30.432586,-90.452775,-6,1,"30.432586, -90.452775"
71039,Heflin,LA,32.429157,-93.29549,-6,1,"32.429157, -93.29549"
71444,Lacamp,LA,31.120174,-93.104943,-6,1,"31.120174, -93.104943"
78026,Jourdanton,TX,28.85458,-98.5528,-6,1,"28.85458, -98.5528"
78413,Corpus Christi,TX,27.687792,-97.40165,-6,1,"27.687792, -97.40165"
67137,Severy,KS,37.647292,-96.22324,-6,1,"37.647292, -96.22324"
67738,Grinnell,KS,39.042757,-100.64563,-6,1,"39.042757, -100.64563"
56655,Longville,MN,46.975876,-94.21508,-6,1,"46.975876, -94.21508"
57794,Wounded Knee,SD,43.138184,-102.36897,-7,1,"43.138184, -102.36897"
58224,Dahlen,ND,48.173113,-97.95766,-6,1,"48.173113, -97.95766"
62902,Carbondale,IL,37.758646,-89.415831,-6,1,"37.758646, -89.415831"
72212,Little Rock,AR,34.783505,-92.40807,-6,1,"34.783505, -92.40807"
72368,Moro,AR,34.805649,-91.00582,-6,1,"34.805649, -91.00582"
80906,Colorado Springs,CO,38.791242,-104.82492,-7,1,"38.791242, -104.82492"
81526,Palisade,CO,39.1013,-108.367,-7,1,"39.1013, -108.367"
75217,Dallas,TX,32.72238,-96.67582,-6,1,"32.72238, -96.67582"
75661,Karnack,TX,32.66797,-94.16846,-6,1,"32.66797, -94.16846"
75752,Winona,TX,32.223828,-95.785482,-6,1,"32.223828, -95.785482"
84171,Salt Lake City,UT,40.668068,-111.908297,-7,1,"40.668068, -111.908297"
84947,Lyman,UT,38.399138,-111.591641,-7,1,"38.399138, -111.591641"
85301,Glendale,AZ,33.534128,-112.1767,-7,0,"33.534128, -112.1767"
90021,Los Angeles,CA,34.029313,-118.24182,-8,1,"34.029313, -118.24182"
93435,Harmony,CA,35.508282,-121.03551,-8,1,"35.508282, -121.03551"
93745,Fresno,CA,36.746375,-119.639658,-8,1,"36.746375, -119.639658"
96740,Kailua Kona,HI,19.675386,-155.97588,-10,0,"19.675386, -155.97588"
04854,Owls Head,ME,44.065748,-69.07536,-5,1,"44.065748, -69.07536"
06883,Weston,CT,41.216454,-73.37308,-5,1,"41.216454, -73.37308"
07004,Fairfield,NJ,40.879049,-74.29378,-5,1,"40.879049, -74.29378"
00831,St John,VI,18.32816,-64.740737,-4,0,"18.32816, -64.740737"
02454,Waltham,MA,42.356719,-71.250479,-5,1,"42.356719, -71.250479"
53086,Slinger,WI,43.33278,-88.27907,-6,1,"43.33278, -88.27907"
53268,Milwaukee,WI,43.038513,-87.909584,-6,1,"43.038513, -87.909584"
55420,Minneapolis,MN,44.837964,-93.27657,-6,1,"44.837964, -93.27657"
55919,Brownsville,MN,43.664102,-91.29057,-6,1,"43.664102, -91.29057"
55982,Waltham,MN,43.82009,-92.87749,-6,1,"43.82009, -92.87749"
41332,Hazel Green,KY,37.797688,-83.36866,-5,1,"37.797688, -83.36866"
43119,Galloway,OH,39.939871,-83.1667,-5,1,"39.939871, -83.1667"
43467,West Millgrove,OH,41.245763,-83.48948,-5,1,"41.245763, -83.48948"
37862,Sevierville,TN,35.818653,-83.59197,-5,1,"35.818653, -83.59197"
39148,Piney Woods,MS,32.057964,-89.99117,-6,1,"32.057964, -89.99117"
20604,Waldorf,MD,38.509548,-76.981651,-5,1,"38.509548, -76.981651"
21521,Barton,MD,39.535862,-79.0194,-5,1,"39.535862, -79.0194"
22120,Merrifield,VA,38.831813,-77.288755,-5,1,"38.831813, -77.288755"
24058,Belspring,VA,37.189876,-80.59761,-5,1,"37.189876, -80.59761"
53197,Walworth,WI,42.566752,-88.56557,-6,1,"42.566752, -88.56557"
54447,Lublin,WI,45.077541,-90.7324,-6,1,"45.077541, -90.7324"
55090,Willernie,MN,45.054666,-92.95703,-6,1,"45.054666, -92.95703"
49263,Norvell,MI,42.158739,-84.18274,-5,1,"42.158739, -84.18274"
56554,Lake Park,MN,46.861527,-96.10974,-6,1,"46.861527, -96.10974"
57349,Howard,SD,44.025045,-97.56056,-6,1,"44.025045, -97.56056"
57570,Rosebud,SD,43.232817,-100.90791,-6,1,"43.232817, -100.90791"
51104,Sioux City,IA,42.524145,-96.40292,-6,1,"42.524145, -96.40292"
30901,Augusta,GA,33.461121,-81.97265,-5,1,"33.461121, -81.97265"
33534,Gibsonton,FL,27.837894,-82.37407,-5,1,"27.837894, -82.37407"
37375,Sewanee,TN,35.193891,-85.91048,-6,1,"35.193891, -85.91048"
39115,Midnight,MS,33.078256,-90.60068,-6,1,"33.078256, -90.60068"
39401,Hattiesburg,MS,31.285508,-89.2799,-6,1,"31.285508, -89.2799"
40010,Buckner,KY,38.366467,-85.45075,-5,1,"38.366467, -85.45075"
40366,Preston,KY,38.086673,-83.757123,-5,1,"38.086673, -83.757123"
45113,Clarksville,OH,39.397066,-83.98239,-5,1,"39.397066, -83.98239"
46952,Marion,IN,40.58119,-85.66324,-5,0,"40.58119, -85.66324"
35019,Baileyton,AL,34.29254,-86.63505,-6,1,"34.29254, -86.63505"
36310,Abbeville,AL,31.599256,-85.2094,-6,1,"31.599256, -85.2094"
28368,Olivia,NC,35.35149,-79.10586,-5,1,"35.35149, -79.10586"
28631,Grassy Creek,NC,36.557892,-81.42635,-5,1,"36.557892, -81.42635"
28702,Almond,NC,35.412166,-83.58395,-5,1,"35.412166, -83.58395"
25617,Davin,WV,37.733955,-81.81897,-5,1,"37.733955, -81.81897"
70355,Gheens,LA,29.670214,-90.46202,-6,1,"29.670214, -90.46202"
12483,Spring Glen,NY,41.663895,-74.424533,-5,1,"41.663895, -74.424533"
02857,North Scituate,RI,41.83902,-71.6257,-5,1,"41.83902, -71.6257"
04266,North Turner,ME,44.357987,-70.255783,-5,1,"44.357987, -70.255783"
04742,Fort Fairfield,ME,46.774757,-67.85012,-5,1,"46.774757, -67.85012"
05650,East Calais,VT,44.403899,-72.44328,-5,1,"44.403899, -72.44328"
06813,Danbury,CT,41.308873,-73.363661,-5,1,"41.308873, -73.363661"
15780,Valier,PA,40.91719,-79.04992,-5,1,"40.91719, -79.04992"
59034,Hardin,MT,45.780451,-107.63987,-7,1,"45.780451, -107.63987"
60621,Chicago,IL,41.776983,-87.6404,-6,1,"41.776983, -87.6404"
62313,Basco,IL,40.319528,-91.20483,-6,1,"40.319528, -91.20483"
85313,Glendale,AZ,33.276539,-112.18717,-7,0,"33.276539, -112.18717"
88344,Pinon,NM,32.663082,-105.36135,-7,1,"32.663082, -105.36135"
75856,Pennington,TX,31.21349,-95.23475,-6,1,"31.21349, -95.23475"
76113,Fort Worth,TX,32.771419,-97.291484,-6,1,"32.771419, -97.291484"
76547,Killeen,TX,31.036287,-97.492017,-6,1,"31.036287, -97.492017"
77233,Houston,TX,29.83399,-95.434241,-6,1,"29.83399, -95.434241"
83435,Monteview,ID,43.964437,-112.54642,-7,1,"43.964437, -112.54642"
90174,Los Angeles,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
90307,Inglewood,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
91187,Pasadena,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
91748,Rowland Heights,CA,33.985012,-117.89705,-8,1,"33.985012, -117.89705"
92352,Lake Arrowhead,CA,34.25629,-117.19132,-8,1,"34.25629, -117.19132"
77288,Houston,TX,29.83399,-95.434241,-6,1,"29.83399, -95.434241"
79608,Abilene,TX,32.302132,-99.890737,-6,1,"32.302132, -99.890737"
98009,Bellevue,WA,47.432251,-121.803388,-8,1,"47.432251, -121.803388"
72303,West Memphis,AR,35.137366,-90.285543,-6,1,"35.137366, -90.285543"
72379,Snow Lake,AR,34.044682,-91.0194,-6,1,"34.044682, -91.0194"
93283,Weldon,CA,35.614134,-118.27824,-8,1,"35.614134, -118.27824"
94116,San Francisco,CA,37.743381,-122.48578,-8,1,"37.743381, -122.48578"
95587,Piercy,CA,39.96266,-123.74471,-8,1,"39.96266, -123.74471"
95743,Rancho Cordova,CA,38.377411,-121.444429,-8,1,"38.377411, -121.444429"
96755,Kapaau,HI,20.222668,-155.78664,-10,0,"20.222668, -155.78664"
30032,Decatur,GA,33.740055,-84.26791,-5,1,"33.740055, -84.26791"
30086,Stone Mountain,GA,33.891251,-84.07456,-5,1,"33.891251, -84.07456"
11351,Flushing,NY,40.781703,-73.831698,-5,1,"40.781703, -73.831698"
13355,Hubbardsville,NY,42.81488,-75.43424,-5,1,"42.81488, -75.43424"
62622,Bluff Springs,IL,39.979614,-90.352444,-6,1,"39.979614, -90.352444"
62635,Emden,IL,40.291512,-89.47436,-6,1,"40.291512, -89.47436"
71475,Slagle,LA,31.111979,-93.200936,-6,1,"31.111979, -93.200936"
49938,Ironwood,MI,46.47351,-90.15732,-6,1,"46.47351, -90.15732"
50050,Churdan,IA,42.16372,-94.50771,-6,1,"42.16372, -94.50771"
50518,Barnum,IA,42.523953,-94.35401,-6,1,"42.523953, -94.35401"
57720,Buffalo,SD,45.547869,-103.58054,-7,1,"45.547869, -103.58054"
20044,Washington,DC,38.893311,-77.014647,-5,1,"38.893311, -77.014647"
20244,Washington,DC,38.893311,-77.014647,-5,1,"38.893311, -77.014647"
22943,Greenwood,VA,38.039928,-78.75894,-5,1,"38.039928, -78.75894"
23955,Nottoway,VA,37.116094,-78.057832,-5,1,"37.116094, -78.057832"
04737,Clayton Lake,ME,46.516166,-68.886826,-5,1,"46.516166, -68.886826"
05150,North Springfield,VT,43.334787,-72.53053,-5,1,"43.334787, -72.53053"
05620,Montpelier,VT,44.259518,-72.585018,-5,1,"44.259518, -72.585018"
15866,Troutville,PA,41.023829,-78.78711,-5,1,"41.023829, -78.78711"
12943,Keene Valley,NY,44.171625,-73.78131,-5,1,"44.171625, -73.78131"
11550,Hempstead,NY,40.702271,-73.61741,-5,1,"40.702271, -73.61741"
18434,Jessup,PA,41.471937,-75.56605,-5,1,"41.471937, -75.56605"
82223,Lingle,WY,42.121155,-104.37708,-7,1,"42.121155, -104.37708"
84006,Bingham Canyon,UT,40.563896,-112.1281,-7,1,"40.563896, -112.1281"
91341,San Fernando,CA,33.786594,-118.298662,-8,1,"33.786594, -118.298662"
90012,Los Angeles,CA,34.061611,-118.23944,-8,1,"34.061611, -118.23944"
97631,Monmouth,OR,44.855049,-123.237656,-8,1,"44.855049, -123.237656"
98434,Tacoma,WA,47.066193,-122.113223,-8,1,"47.066193, -122.113223"
97011,Brightwood,OR,45.371086,-122.01227,-8,1,"45.371086, -122.01227"
97202,Portland,OR,45.481791,-122.64055,-8,1,"45.481791, -122.64055"
79966,El Paso,TX,31.694842,-106.299987,-7,1,"31.694842, -106.299987"
55599,Loretto,MN,45.015914,-93.47188,-6,1,"45.015914, -93.47188"
55812,Duluth,MN,46.809438,-92.07319,-6,1,"46.809438, -92.07319"
65588,Winona,MO,36.996441,-91.30515,-6,1,"36.996441, -91.30515"
67214,Wichita,KS,37.705384,-97.31777,-6,1,"37.705384, -97.31777"
67230,Wichita,KS,37.683392,-97.1706,-6,1,"37.683392, -97.1706"
60189,Wheaton,IL,41.839679,-88.088716,-6,1,"41.839679, -88.088716"
60612,Chicago,IL,41.880682,-87.6877,-6,1,"41.880682, -87.6877"
61486,Viola,IL,41.195087,-90.57923,-6,1,"41.195087, -90.57923"
47833,Bowling Green,IN,39.360169,-86.99353,-5,0,"39.360169, -86.99353"
48064,Casco,MI,42.773535,-82.67684,-5,1,"42.773535, -82.67684"
48301,Bloomfield Hills,MI,42.546445,-83.28083,-5,1,"42.546445, -83.28083"
15005,Baden,PA,40.641066,-80.20599,-5,1,"40.641066, -80.20599"
15204,Pittsburgh,PA,40.455118,-80.06008,-5,1,"40.455118, -80.06008"
18962,Silverdale,PA,40.346017,-75.26953,-5,1,"40.346017, -75.26953"
19128,Philadelphia,PA,40.038944,-75.22104,-5,1,"40.038944, -75.22104"
17406,York,PA,40.002547,-76.59646,-5,1,"40.002547, -76.59646"
23483,Wattsville,VA,37.943726,-75.502306,-5,1,"37.943726, -75.502306"
28551,La Grange,NC,35.320045,-77.78042,-5,1,"35.320045, -77.78042"
12722,Burlingham,NY,41.719016,-74.755373,-5,1,"41.719016, -74.755373"
12769,Phillipsport,NY,41.651453,-74.436159,-5,1,"41.651453, -74.436159"
45826,Chickasaw,OH,40.428177,-84.633484,-5,1,"40.428177, -84.633484"
48732,Essexville,MI,43.605861,-83.81298,-5,1,"43.605861, -83.81298"
48736,Gilford,MI,43.49442,-83.624431,-5,1,"43.49442, -83.624431"
40046,Mount Eden,KY,38.026767,-85.1869,-5,1,"38.026767, -85.1869"
42273,Rochester,KY,37.196636,-86.87625,-6,1,"37.196636, -86.87625"
43015,Delaware,OH,40.295925,-83.06968,-5,1,"40.295925, -83.06968"
53218,Milwaukee,WI,43.11096,-87.99436,-6,1,"43.11096, -87.99436"
20221,Washington,DC,38.893311,-77.014647,-5,1,"38.893311, -77.014647"
20543,Washington,DC,38.893311,-77.014647,-5,1,"38.893311, -77.014647"
20637,Hughesville,MD,38.523408,-76.75435,-5,1,"38.523408, -76.75435"
12543,Maybrook,NY,41.484988,-74.2161,-5,1,"41.484988, -74.2161"
13324,Cold Brook,NY,43.317064,-74.97449,-5,1,"43.317064, -74.97449"
13460,Sherburne,NY,42.680051,-75.46547,-5,1,"42.680051, -75.46547"
14660,Rochester,NY,43.286024,-77.684264,-5,1,"43.286024, -77.684264"
15059,Midland,PA,40.649081,-80.47218,-5,1,"40.649081, -80.47218"
15621,Calumet,PA,40.360223,-79.439801,-5,1,"40.360223, -79.439801"
16826,Blanchard,PA,41.059172,-77.60029,-5,1,"41.059172, -77.60029"
32355,Saint Marks,FL,30.162414,-84.20923,-5,1,"30.162414, -84.20923"
32853,Orlando,FL,28.566338,-81.260818,-5,1,"28.566338, -81.260818"
33548,Lutz,FL,27.871964,-82.438841,-5,1,"27.871964, -82.438841"
27314,Prospect Hill,NC,36.285009,-79.19809,-5,1,"36.285009, -79.19809"
27455,Greensboro,NC,36.156707,-79.80644,-5,1,"36.156707, -79.80644"
27634,Raleigh,NC,35.797692,-78.625265,-5,1,"35.797692, -78.625265"
28403,Wilmington,NC,34.221512,-77.88452,-5,1,"34.221512, -77.88452"
22060,Fort Belvoir,VA,38.71299,-77.16615,-5,1,"38.71299, -77.16615"
01776,Sudbury,MA,42.38532,-71.42989,-5,1,"42.38532, -71.42989"
08543,Princeton,NJ,40.280531,-74.712018,-5,1,"40.280531, -74.712018"
10512,Carmel,NY,41.444833,-73.6845,-5,1,"41.444833, -73.6845"
12184,Valatie,NY,42.426901,-73.66405,-5,1,"42.426901, -73.66405"
05464,Jeffersonville,VT,44.636283,-72.82257,-5,1,"44.636283, -72.82257"
55339,Hamburg,MN,44.730662,-93.9577,-6,1,"44.730662, -93.9577"
55977,Taopi,MN,43.550714,-92.65902,-6,1,"43.550714, -92.65902"
14039,Dale,NY,42.829129,-78.17657,-5,1,"42.829129, -78.17657"
14466,Hemlock,NY,42.787276,-77.58983,-5,1,"42.787276, -77.58983"
31320,Midway,GA,31.788811,-81.37637,-5,1,"31.788811, -81.37637"
32707,Casselberry,FL,28.665125,-81.31772,-5,1,"28.665125, -81.31772"
20211,Washington,DC,38.893311,-77.014647,-5,1,"38.893311, -77.014647"
20470,Washington,DC,38.893311,-77.014647,-5,1,"38.893311, -77.014647"
20731,Capitol Heights,MD,38.833563,-76.877743,-5,1,"38.833563, -76.877743"
20895,Kensington,MD,39.027259,-77.07745,-5,1,"39.027259, -77.07745"
21017,Belcamp,MD,39.476018,-76.24355,-5,1,"39.476018, -76.24355"
29838,Modoc,SC,33.733657,-82.19251,-5,1,"33.733657, -82.19251"
17534,Intercourse,PA,40.036659,-76.106902,-5,1,"40.036659, -76.106902"
19025,Dresher,PA,40.149164,-75.16047,-5,1,"40.149164, -75.16047"
19609,Reading,PA,40.324694,-75.9921,-5,1,"40.324694, -75.9921"
34479,Ocala,FL,29.23543,-82.1107,-5,1,"29.23543, -82.1107"
35549,Carbon Hill,AL,33.87798,-87.52728,-6,1,"33.87798, -87.52728"
26678,Mount Lookout,WV,38.15798,-80.91002,-5,1,"38.15798, -80.91002"
03227,Center Sandwich,NH,43.802936,-71.45126,-5,1,"43.802936, -71.45126"
04073,Sanford,ME,43.426792,-70.75245,-5,1,"43.426792, -70.75245"
06111,Newington,CT,41.688899,-72.73101,-5,1,"41.688899, -72.73101"
06720,Waterbury,CT,41.365709,-72.927507,-5,1,"41.365709, -72.927507"
07439,Ogdensburg,NJ,41.080066,-74.5972,-5,1,"41.080066, -74.5972"
08034,Cherry Hill,NJ,39.908613,-74.99951,-5,1,"39.908613, -74.99951"
10995,West Nyack,NY,41.160945,-74.060826,-5,1,"41.160945, -74.060826"
02135,Brighton,MA,42.348418,-71.15349,-5,1,"42.348418, -71.15349"
48396,Wixom,MI,42.523233,-83.537887,-5,1,"42.523233, -83.537887"
41268,West Van Lear,KY,37.789291,-82.78437,-5,1,"37.789291, -82.78437"
44396,Akron,OH,41.128705,-81.53999,-5,1,"41.128705, -81.53999"
55769,Nashwauk,MN,47.406731,-93.1645,-6,1,"47.406731, -93.1645"
59808,Missoula,MT,46.92275,-114.07639,-7,1,"46.92275, -114.07639"
50201,Nevada,IA,42.026021,-93.4484,-6,1,"42.026021, -93.4484"
86335,Rimrock,AZ,34.653475,-111.75103,-7,0,"34.653475, -111.75103"
61613,Peoria,IL,40.742537,-89.627948,-6,1,"40.742537, -89.627948"
88568,El Paso,TX,31.694842,-106.299987,-7,1,"31.694842, -106.299987"
25611,Bruno,WV,37.690439,-81.85711,-5,1,"37.690439, -81.85711"
26676,Leivasy,WV,38.153472,-80.66112,-5,1,"38.153472, -80.66112"
44417,Farmdale,OH,41.428487,-80.65551,-5,1,"41.428487, -80.65551"
06796,West Cornwall,CT,41.875075,-73.33673,-5,1,"41.875075, -73.33673"
46957,Matthews,IN,40.387885,-85.49905,-5,0,"40.387885, -85.49905"
08875,Somerset,NJ,40.580918,-74.711731,-5,1,"40.580918, -74.711731"
29734,Rock Hill,SC,34.992612,-81.178712,-5,1,"34.992612, -81.178712"
22225,Arlington,VA,38.880811,-77.11295,-5,1,"38.880811, -77.11295"
02828,Greenville,RI,41.870799,-71.5539,-5,1,"41.870799, -71.5539"
46207,Indianapolis,IN,39.767293,-86.160616,-5,0,"39.767293, -86.160616"
46635,South Bend,IN,41.708505,-86.20906,-5,0,"41.708505, -86.20906"
37918,Knoxville,TN,36.046598,-83.92511,-5,1,"36.046598, -83.92511"
